Source,Target,Weight,logWeight,Syn,exin
RMER,IL1L,1,1,electrical,-1
RMER,IL2L,2,1.69314718055995,electrical,-1
RMER,RMDL,1,1,electrical,-1
RMER,RMEV,1,1,electrical,-1
RMEV,RIBR,2,1.69314718055995,chemical,-1
RMEV,RIH,2,1.69314718055995,chemical,-1
RMEV,RIS,1,1,chemical,-1
RMEV,RMDDL,1,1,chemical,-1
RMEV,RMDDR,1,1,chemical,-1
RMEV,RMED,1,1,chemical,-1
RMEV,SMDDR,1,1,chemical,-1
RMEV,SMDVL,1,1,chemical,-1
RMEV,IL1DL,1,1,electrical,-1
RMEV,IL1DR,4,2.38629436111989,electrical,-1
RMEV,RIBL,2,1.69314718055995,electrical,-1
RMEV,RIS,1,1,electrical,-1
RMEV,PVT,1,1,electrical,-1
RMEV,AVEL,1,1,electrical,-1
RMEV,AVER,1,1,electrical,-1
RMEV,RMED,6,2.79175946922805,electrical,-1
RMEV,RMEL,4,2.38629436111989,electrical,-1
RMEV,RMER,1,1,electrical,-1
RMEV,SMDVL,1,1,electrical,-1
RMFL,BAGL,1,1,chemical,1
RMFL,RIBR,1,1,chemical,1
RMFL,RIS,1,1,chemical,1
RMFL,AVKL,9,3.19722457733622,chemical,1
RMFL,AVKR,14,3.63905732961526,chemical,1
RMFL,DVC,1,1,chemical,1
RMFL,PVT,3,2.09861228866811,chemical,1
RMFL,RIMR,2,1.69314718055995,chemical,1
RMFL,RMDR,13,3.56494935746154,chemical,1
RMFL,RMHL,2,1.69314718055995,chemical,1
RMFL,SAAVR,1,1,chemical,1
RMFL,SMDVL,1,1,chemical,1
RMFL,RIGL,1,1,electrical,1
RMFL,RIGR,1,1,electrical,1
RMFL,RIML,3,2.09861228866811,electrical,1
RMFL,SAADR,1,1,electrical,1
RMFL,SAAVR,1,1,electrical,1
RMFR,RIH,1,1,chemical,1
RMFR,AVKL,7,2.94591014905531,chemical,1
RMFR,AVKR,9,3.19722457733622,chemical,1
RMFR,DVC,2,1.69314718055995,chemical,1
RMFR,RMDL,6,2.79175946922805,chemical,1
RMFR,RMDR,1,1,chemical,1
RMGL,ADLL,1,1,chemical,1
RMGL,ASHL,1,1,chemical,1
RMGL,CEPDL,1,1,chemical,1
RMGL,URXL,3,2.09861228866811,chemical,1
RMGL,AIBR,2,1.69314718055995,chemical,1
RMGL,ADAL,4,2.38629436111989,chemical,1
RMGL,AIML,3,2.09861228866811,chemical,1
RMGL,RIFL,1,1,chemical,1
RMGL,AVFR,1,1,chemical,1
RMGL,PVPL,1,1,chemical,1
RMGL,RID,2,1.69314718055995,chemical,1
RMGL,AVAL,3,2.09861228866811,chemical,1
RMGL,AVBR,3,2.09861228866811,chemical,1
RMGL,AVEL,2,1.69314718055995,chemical,1
RMGL,RMDDR,1,1,chemical,1
RMGL,RMDL,2,1.69314718055995,chemical,1
RMGL,RMDR,16,3.77258872223978,chemical,1
RMGL,RMDVL,15,3.70805020110221,chemical,1
RMGL,RMHL,1,1,chemical,1
RMGL,RMHR,4,2.38629436111989,chemical,1
RMGL,RIVR,1,1,chemical,1
RMGL,SAADL,1,1,chemical,1
RMGL,SIADL,2,1.69314718055995,chemical,1
RMGL,SIADR,2,1.69314718055995,chemical,1
RMGL,SIAVL,4,2.38629436111989,chemical,1
RMGL,SIBDL,5,2.6094379124341,chemical,1
RMGL,SIBVR,4,2.38629436111989,chemical,1
RMGL,SMBVL,2,1.69314718055995,chemical,1
RMGL,SMDDL,1,1,chemical,1
RMGL,SMDDR,2,1.69314718055995,chemical,1
RMGL,ADLL,3,2.09861228866811,electrical,1
RMGL,ASHL,3,2.09861228866811,electrical,1
RMGL,AWBL,1,1,electrical,1
RMGL,IL2L,5,2.6094379124341,electrical,1
RMGL,ALML,3,2.09861228866811,electrical,1
RMGL,URXL,3,2.09861228866811,electrical,1
RMGL,AVFR,1,1,electrical,1
RMGL,AVEL,2,1.69314718055995,electrical,1
RMGL,RMDDR,1,1,electrical,1
RMGL,RMHL,6,2.79175946922805,electrical,1
RMGR,ASHR,1,1,chemical,1
RMGR,IL2DR,1,1,chemical,1
RMGR,IL2R,2,1.69314718055995,chemical,1
RMGR,OLLR,1,1,chemical,1
RMGR,ALMR,1,1,chemical,1
RMGR,ALNR,4,2.38629436111989,chemical,1
RMGR,URXR,3,2.09861228866811,chemical,1
RMGR,ADER,2,1.69314718055995,chemical,1
RMGR,ADAR,2,1.69314718055995,chemical,1
RMGR,AIMR,2,1.69314718055995,chemical,1
RMGR,RIGR,2,1.69314718055995,chemical,1
RMGR,RIR,1,1,chemical,1
RMGR,AVJL,4,2.38629436111989,chemical,1
RMGR,AVAL,1,1,chemical,1
RMGR,AVBL,2,1.69314718055995,chemical,1
RMGR,AVBR,3,2.09861228866811,chemical,1
RMGR,AVDL,2,1.69314718055995,chemical,1
RMGR,AVER,6,2.79175946922805,chemical,1
RMGR,RMDDL,1,1,chemical,1
RMGR,RMDL,20,3.99573227355399,chemical,1
RMGR,RMDR,7,2.94591014905531,chemical,1
RMGR,RMDVR,23,4.13549421592915,chemical,1
RMGR,SAADL,3,2.09861228866811,chemical,1
RMGR,SIADL,1,1,chemical,1
RMGR,SIAVR,2,1.69314718055995,chemical,1
RMGR,SIBVL,2,1.69314718055995,chemical,1
RMGR,SMBVR,1,1,chemical,1
RMGR,ASHR,3,2.09861228866811,electrical,1
RMGR,ASKR,1,1,electrical,1
RMGR,AWBR,1,1,electrical,1
RMGR,IL2R,1,1,electrical,1
RMGR,ALNR,1,1,electrical,1
RMGR,URXR,5,2.6094379124341,electrical,1
RMGR,RIFR,1,1,electrical,1
RMGR,PVPR,3,2.09861228866811,electrical,1
RMGR,RMHL,1,1,electrical,1
RMGR,RMHR,4,2.38629436111989,electrical,1
RMGR,SMBVR,3,2.09861228866811,electrical,1
RMHL,IL1R,2,1.69314718055995,chemical,1
RMHL,RICL,1,1,chemical,1
RMHL,RICR,1,1,chemical,1
RMHL,RID,1,1,chemical,1
RMHL,AVAR,1,1,chemical,1
RMHL,RMDDL,2,1.69314718055995,chemical,1
RMHL,RMDR,1,1,chemical,1
RMHL,SAAVL,1,1,chemical,1
RMHL,SIBDR,1,1,chemical,1
RMHL,RMGL,6,2.79175946922805,electrical,1
RMHL,RMGR,1,1,electrical,1
RMHL,SIBVR,3,2.09861228866811,electrical,1
RMHL,SMDDL,1,1,electrical,1
RMHR,CEPVL,1,1,chemical,1
RMHR,AIBR,3,2.09861228866811,chemical,1
RMHR,RMGL,8,3.07944154167984,chemical,1
RMHR,RMDL,4,2.38629436111989,chemical,1
RMHR,RMDR,1,1,chemical,1
RMHR,RMER,4,2.38629436111989,chemical,1
RMHR,RMHL,3,2.09861228866811,chemical,1
RMHR,SMDDL,3,2.09861228866811,chemical,1
RMHR,RICR,1,1,electrical,1
RMHR,RMGR,4,2.38629436111989,electrical,1
SAADL,OLLR,4,2.38629436111989,chemical,1
SAADL,AIBL,1,1,chemical,1
SAADL,RIGL,1,1,chemical,1
SAADL,RMFR,1,1,chemical,1
SAADL,AVAL,17,3.83321334405622,chemical,1
SAADL,AVBR,1,1,chemical,1
SAADL,RIML,11,3.39789527279837,chemical,1
SAADL,RIMR,16,3.77258872223978,chemical,1
SAADL,RMDVR,1,1,chemical,1
SAADL,RIVR,1,1,chemical,1
SAADL,SABD,2,1.69314718055995,chemical,1
SAADL,SIBDL,1,1,chemical,1
SAADL,SIBDR,1,1,chemical,1
SAADL,SIBVL,1,1,chemical,1
SAADL,SDQR,1,1,electrical,1
SAADL,RMDVR,1,1,electrical,1
SAADL,RIVR,1,1,electrical,1
SAADL,SMBDL,3,2.09861228866811,electrical,1
SAADR,OLLL,3,2.09861228866811,chemical,1
SAADR,PLNL,1,1,chemical,1
SAADR,AIBL,1,1,chemical,1
SAADR,AIBR,1,1,chemical,1
SAADR,RMFL,5,2.6094379124341,chemical,1
SAADR,RMFR,1,1,chemical,1
SAADR,RMGL,1,1,chemical,1
SAADR,AVAL,1,1,chemical,1
SAADR,AVAR,26,4.25809653802148,chemical,1
SAADR,RIML,14,3.63905732961526,chemical,1
SAADR,RIMR,23,4.13549421592915,chemical,1
SAADR,SABD,2,1.69314718055995,chemical,1
SAADR,SMBDR,2,1.69314718055995,chemical,1
SAADR,SMBVR,1,1,chemical,1
SAADR,SMDVL,5,2.6094379124341,chemical,1
SAADR,RMFL,1,1,electrical,1
SAADR,RMDDR,1,1,electrical,1
SAADR,RIVL,2,1.69314718055995,electrical,1
SAAVL,OLLR,1,1,chemical,1
SAAVL,AIBL,1,1,chemical,1
SAAVL,RMFR,11,3.39789527279837,chemical,1
SAAVL,AVAL,56,5.02535169073515,chemical,1
SAAVL,RIML,5,2.6094379124341,chemical,1
SAAVL,RIMR,33,4.49650756146648,chemical,1
SAAVL,SAADR,5,2.6094379124341,chemical,1
SAAVL,SABD,1,1,chemical,1
SAAVL,SABVR,2,1.69314718055995,chemical,1
SAAVL,SMBDR,2,1.69314718055995,chemical,1
SAAVL,SMDDR,18,3.89037175789616,chemical,1
SAAVL,SMDVL,1,1,chemical,1
SAAVL,DD01,1,1,chemical,1
SAAVL,VA01,1,1,chemical,1
SAAVL,VA02,2,1.69314718055995,chemical,1
SAAVL,VA03,2,1.69314718055995,chemical,1
SAAVL,VA04,2,1.69314718055995,chemical,1
SAAVL,VB02,1,1,chemical,1
SAAVL,VD01,4,2.38629436111989,chemical,1
SAAVL,VD02,2,1.69314718055995,chemical,1
SAAVL,RMDVL,3,2.09861228866811,electrical,1
SAAVL,SAAVR,1,1,electrical,1
SAAVL,SABD,3,2.09861228866811,electrical,1
SAAVL,SMBDR,2,1.69314718055995,electrical,1
SAAVL,SMBVR,17,3.83321334405622,electrical,1
SAAVL,SMDVL,8,3.07944154167984,electrical,1
SAAVR,ASIR,1,1,chemical,1
SAAVR,IL1DL,12,3.484906649788,chemical,1
SAAVR,ALNR,1,1,chemical,1
SAAVR,AIBR,1,1,chemical,1
SAAVR,RIAR,1,1,chemical,1
SAAVR,RIPL,12,3.484906649788,chemical,1
SAAVR,AVAR,39,4.66356164612965,chemical,1
SAAVR,AVBL,1,1,chemical,1
SAAVR,RIML,12,3.484906649788,chemical,1
SAAVR,RIMR,7,2.94591014905531,chemical,1
SAAVR,RMEV,1,1,chemical,1
SAAVR,SAAVR,1,1,chemical,1
SAAVR,SABVL,2,1.69314718055995,chemical,1
SAAVR,SMBDL,1,1,chemical,1
SAAVR,SMDDL,17,3.83321334405622,chemical,1
SAAVR,RIAR,1,1,electrical,1
SAAVR,RMFL,1,1,electrical,1
SAAVR,DVA,1,1,electrical,1
SAAVR,AVAR,1,1,electrical,1
SAAVR,RMDVR,9,3.19722457733622,electrical,1
SAAVR,SAAVL,1,1,electrical,1
SAAVR,SMBDL,1,1,electrical,1
SAAVR,SMBVL,16,3.77258872223978,electrical,1
SAAVR,SMDDL,4,2.38629436111989,electrical,1
SABD,SAADL,4,2.38629436111989,chemical,1
SABD,SAADR,4,2.38629436111989,chemical,1
SABD,AVAL,7,2.94591014905531,electrical,1
SABD,SAAVL,3,2.09861228866811,electrical,1
SABD,VA02,12,3.484906649788,electrical,1
SABD,VA03,2,1.69314718055995,electrical,1
SABVL,RIGR,1,1,chemical,1
SABVL,SAAVR,4,2.38629436111989,chemical,1
SABVL,AVAR,15,3.70805020110221,electrical,1
SABVR,SAAVL,4,2.38629436111989,chemical,1
SABVR,AVAL,8,3.07944154167984,electrical,1
SABVR,AVAR,2,1.69314718055995,electrical,1
SABVR,DD01,1,1,electrical,1
SDQL,ALML,1,1,chemical,1
SDQL,FLPL,2,1.69314718055995,chemical,1
SDQL,AIBR,2,1.69314718055995,chemical,1
SDQL,RICR,3,2.09861228866811,chemical,1
SDQL,RMFL,3,2.09861228866811,chemical,1
SDQL,RIS,8,3.07944154167984,chemical,1
SDQL,RIPR,1,1,chemical,1
SDQL,DVA,1,1,chemical,1
SDQL,PVCL,1,1,chemical,1
SDQL,AVAL,6,2.79175946922805,chemical,1
SDQL,AVAR,8,3.07944154167984,chemical,1
SDQL,AVBL,1,1,chemical,1
SDQL,AVBR,2,1.69314718055995,chemical,1
SDQL,AVDL,3,2.09861228866811,chemical,1
SDQL,AVEL,1,1,chemical,1
SDQL,SAADR,2,1.69314718055995,chemical,1
SDQL,SIADR,2,1.69314718055995,chemical,1
SDQL,SIBVL,1,1,chemical,1
SDQL,SMBDR,11,3.39789527279837,chemical,1
SDQL,FLPL,1,1,electrical,1
SDQL,SDQR,2,1.69314718055995,electrical,1
SDQL,DVA,1,1,electrical,1
SDQL,SIADR,1,1,electrical,1
SDQR,ADLL,1,1,chemical,1
SDQR,ALML,1,1,chemical,1
SDQR,SDQL,4,2.38629436111989,chemical,1
SDQR,AIBL,8,3.07944154167984,chemical,1
SDQR,RICR,3,2.09861228866811,chemical,1
SDQR,DVA,10,3.30258509299405,chemical,1
SDQR,AVAL,8,3.07944154167984,chemical,1
SDQR,AVBL,23,4.13549421592915,chemical,1
SDQR,AVBR,19,3.94443897916644,chemical,1
SDQR,RMHL,15,3.70805020110221,chemical,1
SDQR,RMHR,7,2.94591014905531,chemical,1
SDQR,SIADL,2,1.69314718055995,chemical,1
SDQR,SIBDR,1,1,chemical,1
SDQR,SMBVL,11,3.39789527279837,chemical,1
SDQR,ALMR,2,1.69314718055995,electrical,1
SDQR,SDQL,2,1.69314718055995,electrical,1
SDQR,AIBL,1,1,electrical,1
SDQR,DVA,1,1,electrical,1
SDQR,AVBL,1,1,electrical,1
SDQR,RIVL,5,2.6094379124341,electrical,1
SDQR,RIVR,3,2.09861228866811,electrical,1
SDQR,SAADL,1,1,electrical,1
SDQR,SIAVR,1,1,electrical,1
SDQR,SIBDL,2,1.69314718055995,electrical,1
SIADL,ALNR,4,2.38629436111989,chemical,1
SIADL,SDQR,4,2.38629436111989,chemical,1
SIADL,AVFR,1,1,chemical,1
SIADL,RMDL,4,2.38629436111989,chemical,1
SIADL,SIBDL,4,2.38629436111989,chemical,1
SIADL,SMBDL,18,3.89037175789616,chemical,1
SIADL,SMDDL,17,3.83321334405622,chemical,1
SIADL,RIBL,2,1.69314718055995,electrical,1
SIADL,AVDR,1,1,electrical,1
SIADL,RIML,1,1,electrical,1
SIADL,RMDDR,1,1,electrical,1
SIADL,SIBVR,1,1,electrical,1
SIADL,SMBDL,2,1.69314718055995,electrical,1
SIADR,IL1VR,1,1,chemical,1
SIADR,CEPDL,1,1,chemical,1
SIADR,ALML,1,1,chemical,1
SIADR,SDQL,4,2.38629436111989,chemical,1
SIADR,AVAL,1,1,chemical,1
SIADR,SIBDR,4,2.38629436111989,chemical,1
SIADR,SMBDR,17,3.83321334405622,chemical,1
SIADR,SMDDR,17,3.83321334405622,chemical,1
SIADR,FLPL,1,1,electrical,1
SIADR,SDQL,1,1,electrical,1
SIADR,AIBL,1,1,electrical,1
SIADR,RIBR,3,2.09861228866811,electrical,1
SIADR,DVA,1,1,electrical,1
SIADR,RIMR,1,1,electrical,1
SIADR,SMBDR,3,2.09861228866811,electrical,1
SIADR,SMDDR,1,1,electrical,1
SIAVL,IL2L,1,1,chemical,1
SIAVL,PLNL,10,3.30258509299405,chemical,1
SIAVL,ADEL,1,1,chemical,1
SIAVL,SIBVR,2,1.69314718055995,chemical,1
SIAVL,SMBVL,2,1.69314718055995,chemical,1
SIAVL,SMDVR,10,3.30258509299405,chemical,1
SIAVL,AIBR,1,1,electrical,1
SIAVL,RIAR,1,1,electrical,1
SIAVL,RIBL,1,1,electrical,1
SIAVL,AVHR,1,1,electrical,1
SIAVL,RMDVR,1,1,electrical,1
SIAVL,SIBDL,2,1.69314718055995,electrical,1
SIAVL,SIBVL,2,1.69314718055995,electrical,1
SIAVR,PLNR,10,3.30258509299405,chemical,1
SIAVR,RMDL,1,1,chemical,1
SIAVR,SIBVL,2,1.69314718055995,chemical,1
SIAVR,SMBVR,2,1.69314718055995,chemical,1
SIAVR,SMDVL,10,3.30258509299405,chemical,1
SIAVR,SDQR,1,1,electrical,1
SIAVR,RIAR,1,1,electrical,1
SIAVR,RIBR,2,1.69314718055995,electrical,1
SIAVR,DVA,1,1,electrical,1
SIAVR,RMDL,1,1,electrical,1
SIAVR,RMDVL,1,1,electrical,1
SIBDL,CEPDL,1,1,chemical,1
SIBDL,AQR,1,1,chemical,1
SIBDL,PVPL,1,1,chemical,1
SIBDL,SIADL,2,1.69314718055995,chemical,1
SIBDL,SMBVL,1,1,chemical,1
SIBDL,SMDDL,10,3.30258509299405,chemical,1
SIBDL,SDQR,2,1.69314718055995,electrical,1
SIBDL,RIBL,5,2.6094379124341,electrical,1
SIBDL,AVBR,2,1.69314718055995,electrical,1
SIBDL,SIAVL,2,1.69314718055995,electrical,1
SIBDL,SIBVL,8,3.07944154167984,electrical,1
SIBDR,SIADR,2,1.69314718055995,chemical,1
SIBDR,SMDDR,10,3.30258509299405,chemical,1
SIBDR,RIBR,2,1.69314718055995,electrical,1
SIBDR,RMDDL,1,1,electrical,1
SIBDR,SIBVL,3,2.09861228866811,electrical,1
SIBDR,SIBVR,10,3.30258509299405,electrical,1
SIBDR,SMBDL,4,2.38629436111989,electrical,1
SIBVL,ALNR,1,1,chemical,1
SIBVL,RMGR,1,1,chemical,1
SIBVL,RMDDL,1,1,chemical,1
SIBVL,SIAVR,5,2.6094379124341,chemical,1
SIBVL,SMDDL,1,1,chemical,1
SIBVL,SMDVL,22,4.09104245335832,chemical,1
SIBVL,AIZR,1,1,electrical,1
SIBVL,RIBL,1,1,electrical,1
SIBVL,PVCR,1,1,electrical,1
SIBVL,AVBL,2,1.69314718055995,electrical,1
SIBVL,RMDL,2,1.69314718055995,electrical,1
SIBVL,SIAVL,2,1.69314718055995,electrical,1
SIBVL,SIBDL,8,3.07944154167984,electrical,1
SIBVL,SIBDR,3,2.09861228866811,electrical,1
SIBVL,SIBVR,1,1,electrical,1
SIBVL,SMBDL,1,1,electrical,1
SIBVL,SMBVL,2,1.69314718055995,electrical,1
SIBVL,SMDDL,3,2.09861228866811,electrical,1
SIBVL,SMDVL,1,1,electrical,1
SIBVR,ADLR,3,2.09861228866811,chemical,1
SIBVR,OLQVR,1,1,chemical,1
SIBVR,PLNL,1,1,chemical,1
SIBVR,RICL,3,2.09861228866811,chemical,1
SIBVR,RMHR,1,1,chemical,1
SIBVR,SIAVL,5,2.6094379124341,chemical,1
SIBVR,SIAVR,1,1,chemical,1
SIBVR,SMDVR,22,4.09104245335832,chemical,1
SIBVR,AIML,1,1,electrical,1
SIBVR,RIBL,2,1.69314718055995,electrical,1
SIBVR,RIBR,6,2.79175946922805,electrical,1
SIBVR,RMHL,3,2.09861228866811,electrical,1
SIBVR,RIVL,1,1,electrical,1
SIBVR,SIADL,1,1,electrical,1
SIBVR,SIBDR,10,3.30258509299405,electrical,1
SIBVR,SIBVL,1,1,electrical,1
SIBVR,SMBDL,1,1,electrical,1
SMBDL,ALNR,1,1,chemical,1
SMBDL,SDQR,18,3.89037175789616,chemical,1
SMBDL,AIZL,1,1,chemical,1
SMBDL,RIH,2,1.69314718055995,chemical,1
SMBDL,RMED,4,2.38629436111989,chemical,1
SMBDL,SAAVR,9,3.19722457733622,chemical,1
SMBDL,SIADL,19,3.94443897916644,chemical,1
SMBDL,SIAVL,3,2.09861228866811,chemical,1
SMBDL,SMBVL,2,1.69314718055995,chemical,1
SMBDL,SMDDL,7,2.94591014905531,chemical,1
SMBDL,AVKL,2,1.69314718055995,electrical,1
SMBDL,AVKR,1,1,electrical,1
SMBDL,SAADL,3,2.09861228866811,electrical,1
SMBDL,SAAVR,1,1,electrical,1
SMBDL,SIADL,2,1.69314718055995,electrical,1
SMBDL,SIBDR,4,2.38629436111989,electrical,1
SMBDL,SIBVL,1,1,electrical,1
SMBDL,SIBVR,1,1,electrical,1
SMBDR,ALNL,5,2.6094379124341,chemical,1
SMBDR,SDQL,18,3.89037175789616,chemical,1
SMBDR,AVAL,1,1,chemical,1
SMBDR,RMED,25,4.2188758248682,chemical,1
SMBDR,RIVL,1,1,chemical,1
SMBDR,SAAVL,8,3.07944154167984,chemical,1
SMBDR,SIADR,20,3.99573227355399,chemical,1
SMBDR,SIAVR,1,1,chemical,1
SMBDR,SMBDL,3,2.09861228866811,chemical,1
SMBDR,SMDDR,4,2.38629436111989,chemical,1
SMBDR,ALML,1,1,electrical,1
SMBDR,ALNL,3,2.09861228866811,electrical,1
SMBDR,RIBR,2,1.69314718055995,electrical,1
SMBDR,AVKL,2,1.69314718055995,electrical,1
SMBDR,AVKR,9,3.19722457733622,electrical,1
SMBDR,SAAVL,2,1.69314718055995,electrical,1
SMBDR,SIADR,3,2.09861228866811,electrical,1
SMBDR,SMBVR,2,1.69314718055995,electrical,1
SMBDR,SMDDR,1,1,electrical,1
SMBVL,PLNL,5,2.6094379124341,chemical,1
SMBVL,PLNR,2,1.69314718055995,chemical,1
SMBVL,AIML,1,1,chemical,1
SMBVL,AVFL,1,1,chemical,1
SMBVL,AVHR,1,1,chemical,1
SMBVL,AVJR,1,1,chemical,1
SMBVL,PVPL,1,1,chemical,1
SMBVL,AVBR,1,1,chemical,1
SMBVL,RMDVR,1,1,chemical,1
SMBVL,RMEV,20,3.99573227355399,chemical,1
SMBVL,SAADL,16,3.77258872223978,chemical,1
SMBVL,SIAVL,1,1,chemical,1
SMBVL,SMBDL,2,1.69314718055995,chemical,1
SMBVL,AVKL,6,2.79175946922805,electrical,1
SMBVL,SAAVR,16,3.77258872223978,electrical,1
SMBVL,SIBVL,2,1.69314718055995,electrical,1
SMBVR,ADLR,2,1.69314718055995,chemical,1
SMBVR,CEPVR,8,3.07944154167984,chemical,1
SMBVR,PLNL,5,2.6094379124341,chemical,1
SMBVR,PLNR,5,2.6094379124341,chemical,1
SMBVR,RIAR,1,1,chemical,1
SMBVR,RMGR,3,2.09861228866811,chemical,1
SMBVR,AVHL,2,1.69314718055995,chemical,1
SMBVR,PVR,2,1.69314718055995,chemical,1
SMBVR,RMDL,2,1.69314718055995,chemical,1
SMBVR,RMDR,3,2.09861228866811,chemical,1
SMBVR,RMEV,8,3.07944154167984,chemical,1
SMBVR,SAADR,12,3.484906649788,chemical,1
SMBVR,SIAVR,1,1,chemical,1
SMBVR,SMBDR,2,1.69314718055995,chemical,1
SMBVR,ADFR,1,1,electrical,1
SMBVR,AIMR,1,1,electrical,1
SMBVR,RMGR,3,2.09861228866811,electrical,1
SMBVR,URBR,1,1,electrical,1
SMBVR,AVKL,2,1.69314718055995,electrical,1
SMBVR,AVKR,6,2.79175946922805,electrical,1
SMBVR,SAAVL,17,3.83321334405622,electrical,1
SMBVR,SMBDR,2,1.69314718055995,electrical,1
SMDDL,RIAL,9,3.19722457733622,chemical,1
SMDDL,RIAR,14,3.63905732961526,chemical,1
SMDDL,RIS,2,1.69314718055995,chemical,1
SMDDL,AVEL,1,1,chemical,1
SMDDL,AVER,1,1,chemical,1
SMDDL,RIML,2,1.69314718055995,chemical,1
SMDDL,RIMR,1,1,chemical,1
SMDDL,RMDL,3,2.09861228866811,chemical,1
SMDDL,RMDR,1,1,chemical,1
SMDDL,RMED,7,2.94591014905531,chemical,1
SMDDL,RMEV,1,1,chemical,1
SMDDL,RIVR,1,1,chemical,1
SMDDL,SAAVR,1,1,chemical,1
SMDDL,SIADL,14,3.63905732961526,chemical,1
SMDDL,SIBDL,14,3.63905732961526,chemical,1
SMDDL,SIBVL,2,1.69314718055995,chemical,1
SMDDL,SMBDL,3,2.09861228866811,chemical,1
SMDDL,SMDDR,1,1,chemical,1
SMDDL,SMDVR,17,3.83321334405622,chemical,1
SMDDL,ALNR,1,1,electrical,1
SMDDL,AIBR,2,1.69314718055995,electrical,1
SMDDL,RIAR,1,1,electrical,1
SMDDL,RIBL,3,2.09861228866811,electrical,1
SMDDL,RIBR,4,2.38629436111989,electrical,1
SMDDL,RIS,2,1.69314718055995,electrical,1
SMDDL,RMDDL,3,2.09861228866811,electrical,1
SMDDL,RMDL,2,1.69314718055995,electrical,1
SMDDL,RMHL,1,1,electrical,1
SMDDL,SAAVR,4,2.38629436111989,electrical,1
SMDDL,SIBVL,3,2.09861228866811,electrical,1
SMDDR,ALNL,1,1,chemical,1
SMDDR,ALNR,2,1.69314718055995,chemical,1
SMDDR,AIZR,2,1.69314718055995,chemical,1
SMDDR,RIAL,5,2.6094379124341,chemical,1
SMDDR,RIAR,3,2.09861228866811,chemical,1
SMDDR,RIBL,1,1,chemical,1
SMDDR,RIS,3,2.09861228866811,chemical,1
SMDDR,AVER,1,1,chemical,1
SMDDR,RIMR,3,2.09861228866811,chemical,1
SMDDR,RMDR,1,1,chemical,1
SMDDR,RMED,5,2.6094379124341,chemical,1
SMDDR,RIVL,1,1,chemical,1
SMDDR,SIADR,14,3.63905732961526,chemical,1
SMDDR,SIBDR,14,3.63905732961526,chemical,1
SMDDR,SIBVR,3,2.09861228866811,chemical,1
SMDDR,SMBDR,3,2.09861228866811,chemical,1
SMDDR,SMDDL,4,2.38629436111989,chemical,1
SMDDR,SMDVL,5,2.6094379124341,chemical,1
SMDDR,ALNL,2,1.69314718055995,electrical,1
SMDDR,AIBL,1,1,electrical,1
SMDDR,RIBR,2,1.69314718055995,electrical,1
SMDDR,RIS,5,2.6094379124341,electrical,1
SMDDR,AVER,1,1,electrical,1
SMDDR,RMDDR,1,1,electrical,1
SMDDR,SIADR,1,1,electrical,1
SMDDR,SMBDR,1,1,electrical,1
SMDDR,SMDVL,1,1,electrical,1
SMDDR,VD01,5,2.6094379124341,electrical,1
SMDVL,IL2L,1,1,chemical,1
SMDVL,CEPVR,1,1,chemical,1
SMDVL,ALNL,2,1.69314718055995,chemical,1
SMDVL,ALNR,6,2.79175946922805,chemical,1
SMDVL,PLNL,6,2.79175946922805,chemical,1
SMDVL,RIAL,19,3.94443897916644,chemical,1
SMDVL,RIAR,31,4.43398720448515,chemical,1
SMDVL,RIBR,1,1,chemical,1
SMDVL,PVR,1,1,chemical,1
SMDVL,RMDDR,3,2.09861228866811,chemical,1
SMDVL,RMEV,1,1,chemical,1
SMDVL,RIVL,6,2.79175946922805,chemical,1
SMDVL,SIADR,1,1,chemical,1
SMDVL,SIAVR,30,4.40119738166216,chemical,1
SMDVL,SIBVL,30,4.40119738166216,chemical,1
SMDVL,SMDDR,22,4.09104245335832,chemical,1
SMDVL,SMDVR,2,1.69314718055995,chemical,1
SMDVL,ALNL,1,1,electrical,1
SMDVL,RIAL,4,2.38629436111989,electrical,1
SMDVL,RIS,2,1.69314718055995,electrical,1
SMDVL,RMEV,1,1,electrical,1
SMDVL,RIVL,2,1.69314718055995,electrical,1
SMDVL,SAAVL,8,3.07944154167984,electrical,1
SMDVL,SIBVL,1,1,electrical,1
SMDVL,SMDDR,1,1,electrical,1
SMDVR,CEPVL,1,1,chemical,1
SMDVR,PLNL,6,2.79175946922805,chemical,1
SMDVR,AIBR,1,1,chemical,1
SMDVR,RIAL,24,4.17805383034795,chemical,1
SMDVR,RIAR,16,3.77258872223978,chemical,1
SMDVR,AVAR,1,1,chemical,1
SMDVR,AVER,1,1,chemical,1
SMDVR,RIML,1,1,chemical,1
SMDVR,RMDDL,3,2.09861228866811,chemical,1
SMDVR,RMED,9,3.19722457733622,chemical,1
SMDVR,RIVR,1,1,chemical,1
SMDVR,SIAVL,30,4.40119738166216,chemical,1
SMDVR,SIBDR,30,4.40119738166216,chemical,1
SMDVR,SMDDL,14,3.63905732961526,chemical,1
SMDVR,SMDVL,1,1,chemical,1
SMDVR,VB01,1,1,chemical,1
SMDVR,ADFR,2,1.69314718055995,electrical,1
SMDVR,RIAR,1,1,electrical,1
SMDVR,AVEL,1,1,electrical,1
SMDVR,RMDVR,8,3.07944154167984,electrical,1
SMDVR,RIVR,8,3.07944154167984,electrical,1
